"bench" "emp" "co2" "beta0" "beta1" "trade_int_less" "carb_int" "turn"
"31" 0.768066666666667 1054.75 9356.5 4.59511995315552 0 32.9484329223633 2.5 145890.109375
"32" 2.1552 351 35480.5 2.19722461700439 8.44793321448378e-05 21.0884037017822 4.30000019073486 133296.28125
"33" 0.460133333333333 1281.75 13325 4.59511995315552 0 2.04808497428894 2.5 375768.875
"34" 7.40033333333333 227.5 112231.5 2.19722461700439 8.32224395708181e-06 21.1921691894531 5.40000009536743 558761.5
"35" 1.1636 206.75 13809.5 4.59511995315552 0 1.2346853017807 8.89999961853027 60041.75390625
"36" 1.47630833333333 108.75 35496 2.94443893432617 0 8.81678676605225 0.600000023841858 32833.2890625
"37" 7.0116 1612.75 282864 -0.200670748949051 1.05965027614729e-05 16.0038547515869 10.6000003814697 909148.8125
"38" 0.811866666666667 2186.5 12537.5 4.59511995315552 0 27.54225730896 0.300000011920929 405718.625
"39" 0.85085 153.75 22680.5 2.19722461700439 0.000132156215840951 6.56926870346069 0.5 71867.7265625
"40" 1.226775 4815.5 33439 -0.200670748949051 0.000179273847606964 11.2012567520142 0.5 5285906
"41" 0.16345 2773.25 2866 4.59511995315552 0 11.2012567520142 0.5 3213108.25
"42" 0.482691666666667 434.5 11036.5 4.59511995315552 0 11.756628036499 2.40000009536743 256459.625
"43" 0.663175 90.75 19809.5 2.19722461700439 4.71499988634605e-05 3.15053653717041 1.20000004768372 38115.109375
"44" 1.23093333333333 224 19485 4.59511995315552 0 0.770594954490662 9.80000019073486 80595.1484375
"45" 1.426525 151.25 41825 4.59511995315552 0 8.81678676605225 0.600000023841858 91605.90625
"46" 2.6364 37.25 19170 2.19722461700439 0.000156357287778519 17.4540424346924 5.90000009536743 208094.328125
"47" 0.749866666666667 99.75 12938.5 2.19722461700439 0.000231662794249132 3.40602040290833 2.5 63173.5234375
"48" 1.795 102.5 44084 -4.59512090682983 0 0.770594954490662 9.80000019073486 34255.265625
"49" 1.22713333333333 171.66667175293 28879.5 4.59511995315552 0 3.15053653717041 1.20000004768372 220452
"50" 66.9559333333333 640.75 653237 -4.59512090682983 1.75859622686403e-05 21.1921691894531 5.40000009536743 412653.875
"51" 1.185725 557.5 67179 2.94443893432617 0 13.1603412628174 5.40000009536743 618950
"52" 0.849566666666667 429 19752 4.59511995315552 0 13.4295558929443 1 210007.296875
"53" 7.07566666666667 285.5 105363 4.59511995315552 0 16.0038547515869 10.6000003814697 444213.5
"54" 1.09066666666667 293.25 12723.5 2.19722461700439 0.000235577404964715 14.1826868057251 0.899999976158142 128609.6328125
"55" 79.4058 394.5 1477307 4.59511995315552 0 4.45061635971069 45.5 309796.03125
"56" 0.7238 47 14271.5 4.59511995315552 0 1.02681088447571 2.5 12871.0869140625
"57" 1.97066666666667 193.25 66441.5 2.94443893432617 3.10551549773663e-05 0.770594954490662 9.80000019073486 86237.34375
"58" 0.636108333333333 142.75 15631.5 4.59511995315552 0 3.58002758026123 1.29999995231628 114741.4453125
"59" 11.4400666666667 677.5 97528.5 4.59511995315552 0 11.5113382339478 10.1999998092651 500911
"60" 1.05053333333333 53 19557.5 2.19722461700439 0 0.770594954490662 9.80000019073486 23653.021484375
"61" 17.4102666666667 445.75 133826.5 -0.200670748949051 4.47948514192831e-05 21.1921691894531 5.40000009536743 725346
"62" 8.20518333333333 247 195850 4.59511995315552 0 11.5113382339478 10.1999998092651 158657.5625
"63" 6.49233333333333 314 20336.5 4.59511995315552 0 9.6202564239502 3.70000004768372 239104.671875
"64" 3.35753333333333 702.5 67126.5 4.59511995315552 0 14.9272756576538 3 2586589.5
"65" 0.750825 447 20618 4.59511995315552 0 3.15053653717041 1.20000004768372 74342.0234375
"66" 0.81825 183.25 24956.5 4.59511995315552 0 1.19121909141541 2.5 120055.09375
"67" 1.45533333333333 295.25 46779.5 4.59511995315552 0 9.9376277923584 3.59999990463257 169871.984375
"68" 3.90113333333333 279.333343505859 35323 4.59511995315552 0 7.7077112197876 7.09999990463257 332608.625
"69" 0.511008333333333 3350 63014.5 4.59511995315552 0 6.56926870346069 0.5 3078423
"70" 1.07513333333333 378 30748.5 4.59511995315552 0 20.3403778076172 2.79999995231628 263024.9375
"71" 1.1994 1768 18655.5 2.19722461700439 0 20.2401008605957 17.5 682959.8125
"72" 52.9132 284.666656494141 790184.5 -4.59512090682983 0 67.9247970581055 11.6999998092651 212387.84375
"73" 0.5622 19886.333984375 45622.5 2.19722461700439 2.04727475647815e-05 27.54225730896 0.300000011920929 8563692
"74" 1.65906666666667 2563 1962 -4.59512090682983 0.00432743737474084 20.6587200164795 1.39999997615814 408652.46875
"75" 1.76746666666667 244.5 31897 -4.59512090682983 0 10.949423789978 7.30000019073486 64017.484375
"76" 2.36813333333333 2287.5 601101.5 -4.59512090682983 0 27.1968536376953 2.40000009536743 560128.8125
"77" 0.3356 783.666687011719 3170.5 4.59511995315552 0 9.6202564239502 3.70000004768372 338314.65625
"78" 1.36704166666667 129.5 90526.5 -4.59512090682983 0.000126899874885567 11.5113382339478 10.1999998092651 54124.18359375
"79" 1.56325 164.33332824707 44285 -4.59512090682983 0.000259406137047336 3.15053653717041 1.20000004768372 109192.875
"80" 1.3962 152.33332824707 28369.5 4.59511995315552 0 11.5113382339478 10.1999998092651 92040.1640625
"81" 1.7836 256 55620 -4.59512090682983 0 5.85539102554321 1.70000004768372 75474.953125
"82" 0.0504 117.5 7554.5 -4.59512090682983 0.00124752789270133 27.1968536376953 2.40000009536743 53110.125
"83" 2.6132 195.33332824707 46143 4.59511995315552 0 10.949423789978 7.30000019073486 62137.875
"84" 66.0843333333333 166.75 1155355.5 -0.200670748949051 0 4.45061635971069 45.5 103716.390625
"85" 0.0881333333333333 355.5 19633 4.59511995315552 0 0.770594954490662 9.80000019073486 70552.4609375
"86" 2.5234 1180.66662597656 276985 -4.59512090682983 3.06530382658821e-05 11.5113382339478 10.1999998092651 731267.375
"87" 143.2562 1293.66662597656 4427938 4.59511995315552 0 67.9247970581055 11.6999998092651 507843.84375
"88" 97.4807333333333 328.333343505859 1506850 -4.59512090682983 5.6345566008531e-06 4.45061635971069 45.5 229689.421875
"89" 1.18870833333333 7075 57481.5 4.59511995315552 0 11.2012567520142 0.5 6053892
"90" 0.7884 91 25439.5 -4.59512090682983 0 11.5113382339478 10.1999998092651 45535.8828125
"91" 3.1912 398.75 77709.5 4.59511995315552 0 21.4267406463623 2.5 460102.53125
"92" 1.26353333333333 399.75 15416 2.94443893432617 0.000133844776428305 5.66469955444336 2.5 38555.30078125
"93" 4.10246666666667 127.333335876465 4955 -4.59512090682983 0.00190200807992369 13.1603412628174 5.40000009536743 147087.3125
"94" 0.40115 132.5 125.5 4.59511995315552 0 0.844607293605804 1.5 32189.025390625
"95" 11.8799166666667 177.25 273146 4.59511995315552 0 21.1921691894531 5.40000009536743 141336.78125
"96" 0.0414666666666667 19926.25 25210 4.59511995315552 0 12.1981019973755 0.600000023841858 5737583.5
"97" 29.8683333333333 150 439803.5 4.59511995315552 0 4.45061635971069 45.5 42918.69921875
"98" 1.7568 360 21133.5 -0.200670748949051 0.000186026314622723 1.89826166629791 1.70000004768372 115824.1796875
"99" 6.4978 348.5 106750 4.59511995315552 0 18.1425666809082 11.8999996185303 339352.5
"100" 2.42926666666667 476 119666 4.59511995315552 0 0.684617161750793 0.400000005960464 372936.25
"101" 0.601733333333333 218 9498 2.19722461700439 9.83383797574788e-05 18.8313426971436 1.39999997615814 38759.46484375
"102" 0.841533333333333 239.75 10879.5 4.59511995315552 0 11.5113382339478 10.1999998092651 70100.546875
"103" 1.8272 3726.5 16022 2.94443893432617 0 11.4697427749634 14 3729408.5
"104" 5.28426666666667 794 283793 2.19722461700439 1.05618146335473e-05 7.7077112197876 7.09999990463257 1096690.375
"105" 7.96206666666667 986.75 66350 -0.200670748949051 9.03502368601039e-05 18.1425666809082 11.8999996185303 690217.25
"106" 4.51714166666667 49600 116261.5 -0.200670748949051 2.57812698691851e-05 14.9272756576538 3 38108904
"107" 0.6084 1475 24938 4.59511995315552 0 1.13981711864471 0.699999988079071 286
"108" 0.573966666666667 1476 17922.5 4.59511995315552 0 6.27909994125366 0.300000011920929 1385976.875
"109" 6.88413333333333 1362.5 75658.5 2.19722461700439 0 14.9272756576538 3 997659.875
"110" 3.49826666666667 1028.33337402344 53656 4.59511995315552 0 16.0038547515869 10.6000003814697 692986.8125
"111" 1.1115 3400 46275 4.59511995315552 0 5.0430121421814 0.600000023841858 2229761
"112" 0.1448 252 2171.5 4.59511995315552 0 5.80333089828491 0.699999988079071 76880.546875
"113" 2.0042 2130.33325195312 36650 -4.59512090682983 0.000313446129439399 26.1497783660889 1.29999995231628 663905.3125
"114" 0.504 2400 11544 4.59511995315552 0 8.81678676605225 0.600000023841858 1198458
"115" 0.0462 92072.75 2233201 4.59511995315552 0 18.6213321685791 1.79999995231628 75549064
"116" 0.6366 196 9806 4.59511995315552 0 20.6587200164795 1.39999997615814 286725.65625
"117" 1.3052 10188.75 18565 4.59511995315552 0 10.8419990539551 0.300000011920929 4871428.5
"118" 2.74926666666667 377.333343505859 44420 4.59511995315552 0 11.5113382339478 10.1999998092651 120726.0703125
"119" 69.9507333333333 99 1541153 -4.59512090682983 5.50914273844683e-06 4.45061635971069 45.5 152000
"120" 193.1033 4799.66650390625 178571.5 -4.59512090682983 3.0761137168156e-05 16.0038547515869 10.6000003814697 2568362.25
"121" 1.94953333333333 180 16212 4.59511995315552 0 3.02841520309448 2.5 71892.4453125
"122" 6.6074 371.333343505859 291051 -4.59512090682983 2.91716296487721e-05 11.5113382339478 10.1999998092651 316617.15625
"123" 9.56953333333333 788.75 374167 2.19722461700439 0 11.5113382339478 10.1999998092651 430483.96875
"124" 0.225916666666667 134.5 5517.5 4.59511995315552 0 1.13981711864471 0.699999988079071 1006067
"125" 70.0356666666667 850.666687011719 1989574.5 -0.200670748949051 0 67.9247970581055 11.6999998092651 387118.03125
"126" 0.800133333333333 138 39720 2.19722461700439 7.54624634282663e-05 11.5113382339478 10.1999998092651 261029.8125
"127" 0.389291666666667 2558.25 13468 4.59511995315552 0 6.27909994125366 0.300000011920929 9546341
"128" 18.8122666666667 130 285941 2.19722461700439 0 4.45061635971069 45.5 32009.0859375
"129" 0.385075 114 9809.5 4.59511995315552 0 12.1981019973755 0.600000023841858 65808.671875
"130" 7.9077 181.5 119483 4.59511995315552 0 11.5113382339478 10.1999998092651 101967.6484375
"131" 1.95413333333333 498 25858.5 -4.59512090682983 0.000444256264017895 10.949423789978 7.30000019073486 94117.0390625
"132" 0.0746 5442.5 10136 4.59511995315552 0 20.2401008605957 17.5 3263602.75
"133" 0.903266666666667 570.333312988281 156764.5 4.59511995315552 0 11.5113382339478 10.1999998092651 229384.4375
"134" 0.0141333333333333 667.25 2231.5 2.19722461700439 0 9.9376277923584 3.59999990463257 186526.765625
"135" 0.0840666666666667 202 14579 4.59511995315552 0 11.5113382339478 10.1999998092651 47271.0625
"136" 0.464333333333333 45124 6159 2.19722461700439 0.000486664881464094 3.40602040290833 2.5 16337729
"137" 2.92506666666667 273.25 94245.5 2.19722461700439 3.18038437399082e-05 0.770594954490662 9.80000019073486 78651.6171875
"138" 1.09953333333333 261.333343505859 29355.5 4.59511995315552 0 0.770594954490662 9.80000019073486 64005.8125
"139" 0.228366666666667 1524.25 21121.5 4.59511995315552 0 18.0616931915283 1.20000004768372 946021.875
"140" 6.9638 560.5 54586.5 2.19722461700439 5.49104479432572e-05 7.7077112197876 7.09999990463257 443546.96875
"141" 3.25653333333333 642 131663 4.59511995315552 0 11.5113382339478 10.1999998092651 378690.78125
"142" 4.865 254.33332824707 34312.5 4.59511995315552 0 13.9828433990479 17.5 271010.5
"143" 0.741275 2879.5 89231.5 4.59511995315552 0 3.58002758026123 1.29999995231628 2199673.75
"144" 6.0552 503.5 15053 -0.200670748949051 0.000261169683653861 21.4267406463623 2.5 363004
"145" 4.5746 2832 271872 2.19722461700439 1.10249275167007e-05 16.0038547515869 10.6000003814697 1432952.125
"146" 5.555 72 166853 -0.200670748949051 2.35619809245691e-05 1.08488070964813 65.1999969482422 38084.6796875
"147" 2.10686666666667 825.5 15357 4.59511995315552 0 9.6202564239502 3.70000004768372 387050.71875
"148" 6.42606666666667 2211.25 671208.5 4.59511995315552 0 10.949423789978 7.30000019073486 775233.25
"149" 6.85873333333333 665 126341 2.94443893432617 0 11.5113382339478 10.1999998092651 396599.75
"150" 88.4931333333333 1238.66662597656 736538.5 2.19722461700439 0 21.1921691894531 5.40000009536743 3405526.5
"151" 3.76326666666667 484.333343505859 76599 -0.200670748949051 7.82613133196719e-05 10.949423789978 7.30000019073486 109161.5625
"152" 1.23013333333333 292.666656494141 32058 2.19722461700439 2.913525349868e-05 10.5198831558228 0.800000011920929 111921.5078125
"153" 3.73273333333333 488.25 24144.5 4.59511995315552 0 9.6202564239502 3.70000004768372 235259.921875
"154" 1.34045 311 22006.5 4.59511995315552 0 3.58002758026123 1.29999995231628 416881.4375
"155" 0.203358333333333 102 5290 2.19722461700439 0.000566610426176339 5.85539102554321 1.70000004768372 51187.74609375
"156" 0.408525 612.666687011719 21824.5 2.94443893432617 0 1.35253000259399 0.5 301577.21875
"157" 8.2726 423 138553 -4.59512090682983 6.12793082837015e-05 16.0038547515869 10.6000003814697 170512.390625
"158" 1.36473333333333 337 20318.5 -0.200670748949051 0.000295038422336802 21.0884037017822 4.30000019073486 168912.8125
"159" 85.1052666666667 1302 1500782 -0.200670748949051 1.99720489035826e-06 14.9272756576538 3 881720.1875
"160" 0.693991666666667 287.666656494141 8511.5 4.59511995315552 0 27.1968536376953 2.40000009536743 53397.45703125
"161" 0.873133333333333 435.333343505859 12039.5 -0.200670748949051 0.000497922534123063 10.949423789978 7.30000019073486 117594.765625
"162" 3.10793333333333 750.75 19081 2.19722461700439 4.89501580887008e-05 11.5113382339478 10.1999998092651 172832.703125
"163" 2.13026666666667 268.75 34832.5 4.59511995315552 0 21.4267406463623 2.5 187268.109375
"164" 3.468125 694.25 76055 4.59511995315552 0 11.5113382339478 10.1999998092651 261787.6875
"165" 61.6678666666667 554 1396194 4.59511995315552 0 67.9247970581055 11.6999998092651 270976.375
"166" 1.52435833333333 190.66667175293 14416 2.94443893432617 0 3.58002758026123 1.29999995231628 117641.34375
"167" 0.299775 907 10405 4.59511995315552 0 11.2012567520142 0.5 193342.578125
"168" 7.58926666666667 272.333343505859 99922 4.59511995315552 0 7.7077112197876 7.09999990463257 283715.78125
"169" 5.98533333333333 1658.66662597656 905153.5 4.59511995315552 0 13.1603412628174 5.40000009536743 1744090
"170" 4.18586666666667 239 95854 2.94443893432617 0 11.5113382339478 10.1999998092651 142605.6875
"171" 2.2634 1054.33337402344 208400.5 -4.59512090682983 4.07409388571978e-05 16.0038547515869 10.6000003814697 775862.0625
"172" 2.59044166666667 477.25 47093.5 4.59511995315552 0 3.22809457778931 3.40000009536743 219108.453125
"173" 42.5614666666667 450.666656494141 464002 -4.59512090682983 1.8298265786143e-05 5.85539102554321 1.70000004768372 214157.578125
"174" 3.15299166666667 12500 23738.5 4.59511995315552 0 11.2012567520142 0.5 6063327.5
"175" 0.381625 1346.66662597656 23648.5 2.94443893432617 0 1.13981711864471 0.699999988079071 1170417.125
"176" 485.538533333333 3479.33325195312 7206587 -4.59512090682983 7.62228069106641e-07 16.0038547515869 10.6000003814697 2870952.25
"177" 0.595066666666667 1843 5783 4.59511995315552 0 49.2362442016602 0.800000011920929 583308.5625
"178" 0.175266666666667 552.75 2712 -0.200670748949051 0.00110522459726781 23.4368476867676 2.5 308205.375
"179" 1.9644 183 43193.5 4.59511995315552 0 20.6587200164795 1.39999997615814 73028.03125
"180" 0.438266666666667 220.75 6904.5 4.59511995315552 0 18.4062461853027 0.800000011920929 115881.9375
"181" 0.970866666666667 103 1217.5 4.59511995315552 0 11.5113382339478 10.1999998092651 51738.859375
"182" 0.133308333333333 8605 8949 4.59511995315552 0 42.725658416748 2.5 3824506
"183" 33.2425333333333 320 391649.5 -4.59512090682983 2.93318407784682e-05 5.85539102554321 1.70000004768372 172602.265625
"184" 1.54713333333333 117.75 883 -4.59512090682983 0 9.6202564239502 3.70000004768372 41688.703125
"185" 3.4278 368.666656494141 51815.5 4.59511995315552 0 16.0038547515869 10.6000003814697 220604.875
"186" 253.847933333333 9696.5 15987645 -0.200670748949051 0 16.0038547515869 10.6000003814697 6305102
"187" 0.475275 350 7557.5 -4.59512090682983 0.0012470327783376 13.4295558929443 1 84508.8046875
"188" 0.345333333333333 113 9261.5 -4.59512090682983 0.000916744756978005 0.770594954490662 9.80000019073486 27307.923828125
"189" 0.289566666666667 631 5893.5 2.19722461700439 0.000508588971570134 16.2303733825684 2.5 115337.4296875
"190" 1.25806666666667 272.75 18316.5 4.59511995315552 0 21.0884037017822 4.30000019073486 145449.984375
"191" 1.37133333333333 103.5 17191 4.59511995315552 0 11.5113382339478 10.1999998092651 45789.6484375
"192" 0.2282 89.5 7710.5 4.59511995315552 0 11.5113382339478 10.1999998092651 28311.33984375
"193" 1.84260833333333 3604 72120.5 4.59511995315552 0 5.0430121421814 0.600000023841858 2829180.5
"194" 0.244258333333333 62049.5 9216 4.59511995315552 0 11.2012567520142 0.5 88751816
"195" 1.34766666666667 1096.33337402344 27147.5 4.59511995315552 0 20.6587200164795 1.39999997615814 867236.75
"196" 1.49486666666667 342.25 23834.5 2.19722461700439 0 16.0038547515869 10.6000003814697 306864.5
"197" 1.9354 1696 234937.5 -0.200670748949051 2.55163104156964e-05 0.770594954490662 9.80000019073486 514167.96875
"198" 9.55346666666667 446.666656494141 42724 4.59511995315552 0 11.5113382339478 10.1999998092651 344818.15625
"199" 3.14173333333333 1185 64638.5 2.94443893432617 3.19213977491017e-05 1.89826166629791 1.70000004768372 467580.46875
"200" 22.9592666666667 8650.25 323320 4.59511995315552 0 10.949423789978 7.30000019073486 1137952.5
"201" 2.47153333333333 251.33332824707 17827 4.59511995315552 0 11.5113382339478 10.1999998092651 128906.828125
"202" 0.167641666666667 76.6666641235352 4382 4.59511995315552 0 11.5113382339478 10.1999998092651 10351.3115234375
"203" 39.0853333333333 763.25 135174.5 -4.59512090682983 4.06368271796964e-05 12.0610523223877 70.1999969482422 2179920.25
"204" 0.2475 660.75 6511 4.59511995315552 0 8.52643775939941 2.5 329049.90625
"205" 6.39673333333333 423 44159.5 4.59511995315552 0 11.5113382339478 10.1999998092651 481698.125
"206" 52.6200666666667 1496.5 4137998.5 -0.200670748949051 0 4.45061635971069 45.5 1339256.625
"207" 1.22554166666667 106.25 46939 4.59511995315552 0 21.1921691894531 5.40000009536743 72599.5234375
"208" 1.20446666666667 997.5 50922 4.59511995315552 0 0.770594954490662 9.80000019073486 281515.4375
"209" 13.5886 913 268811.5 -0.200670748949051 2.2300899217953e-05 10.073094367981 8 333895.46875
"210" 0.558866666666667 90.75 8641 4.59511995315552 0 11.5113382339478 10.1999998092651 21918.916015625
"211" 2.45906666666667 299.5 37963 -0.200670748949051 0 9.9376277923584 3.59999990463257 99428.21875
"212" 2.782 169 23200 2.94443893432617 0 11.5113382339478 10.1999998092651 78003.6015625
"213" 0.55735 167.66667175293 12437 4.59511995315552 0 3.58002758026123 1.29999995231628 141739.609375
"214" 0.929133333333333 391.5 12713.5 4.59511995315552 0 26.1497783660889 1.29999995231628 153360.390625
"215" 3.27586666666667 148.5 33197 4.59511995315552 0 9.6202564239502 3.70000004768372 75963.4765625
"216" 0.171266666666667 219.66667175293 4700.5 -0.200670748949051 0.000637670280411839 3.52641916275024 2.5 59324.12890625
"217" 0.433933333333333 577 11879.5 4.59511995315552 0 18.6213321685791 1.79999995231628 284344.15625
"218" 0.169466666666667 12204.5 5657.5 4.59511995315552 0 1.13981711864471 0.699999988079071 552673.875
"219" 3.65446666666667 361.666656494141 24780 4.59511995315552 0 18.1425666809082 11.8999996185303 122319.6953125
"220" 1.04173333333333 156.33332824707 19246 2.19722461700439 4.853049540543e-05 11.5113382339478 10.1999998092651 55072.1796875
"221" 3.24846666666667 460.333343505859 8493 4.59511995315552 0 11.5113382339478 10.1999998092651 271723.375
"222" 2.3518 397.5 45813 -0.200670748949051 8.58137864270248e-05 10.949423789978 7.30000019073486 59302.58984375
"223" 9.82353333333333 410.666656494141 117291 2.19722461700439 0 18.1425666809082 11.8999996185303 533371.6875
"224" 0.412066666666667 155.5 4249.5 4.59511995315552 0 49.8136367797852 0.200000002980232 42137.35546875
"225" 0.727366666666667 1531 24948 4.59511995315552 0 8.81678676605225 0.600000023841858 557238.1875
"226" 3.40946666666667 1696.75 91700 2.19722461700439 0 5.80333089828491 0.699999988079071 878595.5
"227" 11.6704583333333 1794.75 697048 4.59511995315552 0 13.1603412628174 5.40000009536743 1284877.875
"228" 0.785641666666667 1589.66662597656 23819 2.19722461700439 0 0.174763083457947 0.400000005960464 529338.125
"229" 6.8906 832 86587.5 4.59511995315552 0 18.4505634307861 2.5 405913.25
"230" 1.15926666666667 161.25 23221.5 4.59511995315552 0 67.9247970581055 11.6999998092651 331285.5
"231" 74.8902 1274 2493377 -4.59512090682983 3.77979336008138e-06 67.9247970581055 11.6999998092651 25525342
"232" 0.895733333333333 1096 20602 2.19722461700439 0.000145489233545959 1.19121909141541 2.5 280142.34375
"233" 2.58026666666667 335.75 49112 4.59511995315552 0 13.9828433990479 17.5 242289.6875
"234" 61.2578666666667 5767 1242947.5 -0.200670748949051 2.41150110014132e-06 0.00086585187818855 2.5 2063659.375
"235" 1.00033333333333 250.66667175293 43322 2.19722461700439 0 26.1497783660889 1.29999995231628 117989.015625
"236" 0.379533333333333 236.66667175293 5734 4.59511995315552 0 39.9809112548828 1.10000002384186 44695.48046875
"237" 8.725 676.25 97575.5 4.59511995315552 0 18.4505634307861 2.5 338817.9375
"238" 2.0408 60.5 24084 4.59511995315552 0 1.19121909141541 2.5 23990.583984375
"239" 19.1892666666667 389.666656494141 246848.5 4.59511995315552 0 10.5198831558228 0.800000011920929 408333.34375
"240" 0.4972 268.5 10931 4.59511995315552 0 16.0038547515869 10.6000003814697 121571.7890625
"241" 0.695633333333333 563 107533 4.59511995315552 0 9.9376277923584 3.59999990463257 283307.71875
"242" 438.058733333333 25107.5 20764054 4.59511995315552 0 16.0038547515869 10.6000003814697 11980109
"243" 2.2122 1109.66662597656 38359 2.19722461700439 7.81399139668792e-05 16.0038547515869 10.6000003814697 1840324.875
"244" 1.54413333333333 218 3623 -4.59512090682983 0 49.2362442016602 0.800000011920929 36378.91796875
"245" 0.604666666666667 883 13546.5 2.94443893432617 0 18.6213321685791 1.79999995231628 535688.3125
"246" 1.41013333333333 10097.75 40321.5 4.59511995315552 0 27.54225730896 0.300000011920929 3148119.75
"247" 3.65713333333333 2608.33325195312 95295 4.59511995315552 0 1.13981711864471 0.699999988079071 2731151.5
"248" 0.903125 9068 57446.5 4.59511995315552 0 11.2012567520142 0.5 7026962
"249" 9.95133333333333 86.6666641235352 149319 2.19722461700439 6.25518487140653e-06 5.85539102554321 1.70000004768372 41736.203125
"250" 13.7828 84.3333358764648 448051 -0.200670748949051 0 1.08488070964813 65.1999969482422 49582.19140625
"251" 0.5404 141 6279 2.94443893432617 0.000328611436998472 21.1921691894531 5.40000009536743 29832.791015625
"252" 0.433933333333333 350.5 7633.5 2.19722461700439 0 26.1497783660889 1.29999995231628 88598.546875
"253" 1.54113333333333 265 23288 4.59511995315552 0 11.5113382339478 10.1999998092651 80372.46875
"254" 0.607 60 30105 4.59511995315552 0 10.5198831558228 0.800000011920929 32190.41796875
"255" 0.8344 183.75 12252 -4.59512090682983 0.000692983332555741 1.89826166629791 1.70000004768372 30156.056640625
"256" 4.86766666666667 503.333343505859 134776 2.19722461700439 0 4.45061635971069 45.5 153610.15625
"257" 37.3405333333333 391.333343505859 579987.5 4.59511995315552 0 23.8863849639893 2.5 56526.3828125
"258" 2.39526666666667 1191.25 33486 -4.59512090682983 0.00025355169782415 20.5809001922607 0.5 385207.46875
"259" 1.70726666666667 532.666687011719 29036 2.94443893432617 0 20.5809001922607 0.5 428433.9375
"260" 5.45786666666667 902 117027.5 4.59511995315552 0 11.5113382339478 10.1999998092651 1147714.125
"261" 0.322191666666667 1320 10361.5 4.59511995315552 0 5.0430121421814 0.600000023841858 423731.40625
"262" 6.29253333333333 94 120397.5 2.19722461700439 2.48956093855668e-05 5.66469955444336 2.5 3247.20092773438
"263" 0.1602 13870.6669921875 2530 2.19722461700439 0 22.4099006652832 0.600000023841858 3588851.5
